Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
3642 33rd Av S,Auto Fire Alarm,11/05/2015 04:55:00 PM +0000,47.571233,-122.291003,"(47.571233, -122.291003)",F150127043
747 Broadway,Auto Fire Alarm,11/05/2015 04:10:00 PM +0000,47.608621,-122.320756,"(47.608621, -122.320756)",F150127028
1170 Harrison St,Auto Fire Alarm,11/05/2015 03:21:00 PM +0000,47.621989,-122.33374,"(47.621989, -122.33374)",F150127010
1301 1st Av,Auto Fire Alarm,11/05/2015 12:57:00 PM +0000,47.606835,-122.338197,"(47.606835, -122.338197)",F150126988
13000 Linden Av N,Auto Fire Alarm,11/05/2015 05:23:00 AM +0000,47.723218,-122.348195,"(47.723218, -122.348195)",F150126898
12503 Greenwood Av N,Auto Fire Alarm,11/05/2015 03:39:00 AM +0000,47.719619,-122.355539,"(47.719619, -122.355539)",F150126845
559 Mcgraw St,Auto Fire Alarm,11/05/2015 12:29:00 AM +0000,47.63959,-122.345521,"(47.63959, -122.345521)",F150126798
4208 Rainier Av S,Auto Fire Alarm,11/05/2015 12:04:00 AM +0000,47.56543,-122.288552,"(47.56543, -122.288552)",F150126792
10306 Meridian Av N,Auto Fire Alarm,11/04/2015 10:36:00 PM +0000,47.703266,-122.333904,"(47.703266, -122.333904)",F150126753
223 Spring St,Auto Fire Alarm,11/04/2015 10:03:00 PM +0000,47.605982,-122.335521,"(47.605982, -122.335521)",F150126738
4208 Rainier Av S,Auto Fire Alarm,11/04/2015 09:17:00 PM +0000,47.56543,-122.288552,"(47.56543, -122.288552)",F150126724
1101 Ne Campus Pkwy,Auto Fire Alarm,11/04/2015 08:58:00 PM +0000,47.656024,-122.316772,"(47.656024, -122.316772)",F150126714
116 Stewart St,Auto Fire Alarm,11/04/2015 08:37:00 PM +0000,47.610387,-122.341198,"(47.610387, -122.341198)",F150126704
13543 Greenwood Av N,Auto Fire Alarm,11/04/2015 07:49:00 PM +0000,47.727467,-122.355556,"(47.727467, -122.355556)",F150126684
1212 Queen Anne Av N,Auto Fire Alarm,11/04/2015 07:20:00 PM +0000,47.62967,-122.356621,"(47.62967, -122.356621)",F150126674
904 Elliott Av W,Auto Fire Alarm,11/04/2015 05:46:00 PM +0000,47.626789,-122.368616,"(47.626789, -122.368616)",F150126659
1121 33rd Av,Auto Fire Alarm,11/04/2015 03:46:00 PM +0000,47.61172,-122.290395,"(47.61172, -122.290395)",F150126632
1121 33rd Av,Auto Fire Alarm,11/04/2015 03:30:00 PM +0000,47.61172,-122.290395,"(47.61172, -122.290395)",F150126622
1415 2nd Av,Auto Fire Alarm,11/04/2015 01:18:00 PM +0000,47.608434,-122.338125,"(47.608434, -122.338125)",F150126587
3001 S Myrtle St,Auto Fire Alarm,11/04/2015 10:34:00 AM +0000,47.538902,-122.293225,"(47.538902, -122.293225)",F150126562
7087 Holly Park Dr S,Auto Fire Alarm,11/04/2015 10:30:00 AM +0000,47.539002,-122.287357,"(47.539002, -122.287357)",F150126560
1415 2nd Av,Auto Fire Alarm,11/04/2015 10:19:00 AM +0000,47.608434,-122.338125,"(47.608434, -122.338125)",F150126556
3001 S Myrtle St,Auto Fire Alarm,11/04/2015 09:19:00 AM +0000,47.538902,-122.293225,"(47.538902, -122.293225)",F150126547
3001 S Myrtle St,Auto Fire Alarm,11/04/2015 06:53:00 AM +0000,47.538902,-122.293225,"(47.538902, -122.293225)",F150126524
615 E Mercer St,Auto Fire Alarm,11/04/2015 06:09:00 AM +0000,47.62429,-122.323884,"(47.62429, -122.323884)",F150126513
4290 Whitman Ct Ne,Auto Fire Alarm,11/04/2015 05:40:00 AM +0000,47.659434,-122.30429,"(47.659434, -122.30429)",F150126509
1050 NE 50TH ST,Auto Fire Alarm,11/04/2015 04:15:00 AM +0000,47.664932,-122.316859,"(47.664932, -122.316859)",F150126488
2401 Elliott Av,Auto Fire Alarm,11/04/2015 12:20:00 AM +0000,47.612815,-122.349533,"(47.612815, -122.349533)",F150126405
2121 26th Av S,Auto Fire Alarm,11/03/2015 10:55:00 PM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F150126383
2301 3rd Av,Auto Fire Alarm,11/03/2015 10:35:00 PM +0000,47.614705,-122.344794,"(47.614705, -122.344794)",F150126375
901 Pine St,Auto Fire Alarm,11/03/2015 10:23:00 PM +0000,47.613533,-122.332031,"(47.613533, -122.332031)",F150126368
1000 2nd Av,Auto Fire Alarm,11/03/2015 09:38:00 PM +0000,47.605159,-122.335129,"(47.605159, -122.335129)",F150126353
2608 4th Av W,Auto Fire Alarm,11/03/2015 09:35:00 PM +0000,47.643293,-122.362243,"(47.643293, -122.362243)",F150126352
3101 Western Av,Auto Fire Alarm,11/03/2015 09:03:00 PM +0000,47.617802,-122.355992,"(47.617802, -122.355992)",F150126330
925 Seneca St,Auto Fire Alarm,11/03/2015 08:47:00 PM +0000,47.609955,-122.328383,"(47.609955, -122.328383)",F150126318
747 N 135th St,Auto Fire Alarm,11/03/2015 07:09:00 PM +0000,47.726864,-122.348012,"(47.726864, -122.348012)",F150126273
500 17th Av,Auto Fire Alarm,11/03/2015 06:28:00 PM +0000,47.606176,-122.310249,"(47.606176, -122.310249)",F150126257
2801 1st Av,Auto Fire Alarm,11/03/2015 05:24:00 PM +0000,47.616354,-122.35155,"(47.616354, -122.35155)",F150126240
400 Fairview Av N,Auto Fire Alarm,11/03/2015 02:00:00 PM +0000,47.622,-122.334274,"(47.622, -122.334274)",F150126184
2201 34th Av W,Auto Fire Alarm,11/03/2015 01:21:00 PM +0000,47.639289,-122.401014,"(47.639289, -122.401014)",F150126181
12329 Roosevelt Way Ne,Auto Fire Alarm,11/03/2015 09:51:00 AM +0000,47.717893,-122.318086,"(47.717893, -122.318086)",F150126148
1402 Alki Av Sw,Auto Fire Alarm,11/03/2015 09:31:00 AM +0000,47.590677,-122.392766,"(47.590677, -122.392766)",F150126143
325 9th Av,Auto Fire Alarm,11/03/2015 06:07:00 AM +0000,47.603588,-122.322949,"(47.603588, -122.322949)",F150126105
1617 Summit Av,Auto Fire Alarm,11/03/2015 04:05:00 AM +0000,47.615402,-122.325531,"(47.615402, -122.325531)",F150126073
13035 Linden Av N,Auto Fire Alarm,11/03/2015 02:04:00 AM +0000,47.723467,-122.348159,"(47.723467, -122.348159)",F150126045
3231 6th Av W,Auto Fire Alarm,11/03/2015 01:24:00 AM +0000,47.648964,-122.364843,"(47.648964, -122.364843)",F150126022
2121 26th Av S,Auto Fire Alarm,11/03/2015 12:28:00 AM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F150125991
1320 Nw 75th St,Auto Fire Alarm,11/02/2015 11:01:00 PM +0000,47.683247,-122.372835,"(47.683247, -122.372835)",F150125957
1170 Harrison St,Auto Fire Alarm,11/02/2015 10:51:00 PM +0000,47.621989,-122.33374,"(47.621989, -122.33374)",F150125949
3927 ADAMS LN NE,Auto Fire Alarm,11/02/2015 10:36:00 PM +0000,47.654702,-122.316797,"(47.654702, -122.316797)",F150125942
1502 E Yesler Way,Auto Fire Alarm,11/02/2015 10:32:00 PM +0000,47.601686,-122.31285,"(47.601686, -122.31285)",F150125938
3607 San Juan Rd Ne,Auto Fire Alarm,11/02/2015 10:29:00 PM +0000,47.649836,-122.312174,"(47.649836, -122.312174)",F150125931
9262 Rainier Av S,Auto Fire Alarm,11/02/2015 06:36:00 PM +0000,47.519853,-122.268364,"(47.519853, -122.268364)",F150125866
3311 Ne 60th St,Auto Fire Alarm,11/02/2015 06:21:00 PM +0000,47.672148,-122.292547,"(47.672148, -122.292547)",F150125862
4543 18th Av Ne,Auto Fire Alarm,11/02/2015 04:52:00 PM +0000,47.661639,-122.308377,"(47.661639, -122.308377)",F150125836
220 11th Av,Auto Fire Alarm,11/02/2015 06:42:00 AM +0000,47.60368,-122.318103,"(47.60368, -122.318103)",F150125714
705 E Republican St,Auto Fire Alarm,11/02/2015 04:30:00 AM +0000,47.623136,-122.323004,"(47.623136, -122.323004)",F150125688
11050 8th Av Ne,Auto Fire Alarm,11/02/2015 01:55:00 AM +0000,47.708935,-122.320569,"(47.708935, -122.320569)",F150125642
801 23rd Av S,Auto Fire Alarm,11/02/2015 12:24:00 AM +0000,47.595561,-122.302222,"(47.595561, -122.302222)",F150125610
3801 Beacon Av S,Auto Fire Alarm,11/01/2015 08:40:00 PM +0000,47.569313,-122.30733,"(47.569313, -122.30733)",F150125543
747 Broadway,Auto Fire Alarm,11/01/2015 07:46:00 PM +0000,47.608621,-122.320756,"(47.608621, -122.320756)",F150125533
400 Ne 45th St,Auto Fire Alarm,11/01/2015 07:13:00 PM +0000,47.661339,-122.324036,"(47.661339, -122.324036)",F150125520
7299 Perimeter Rd S,Auto Fire Alarm,11/01/2015 06:07:00 PM +0000,47.53711,-122.302614,"(47.53711, -122.302614)",F150125503
3601 Fremont Av N,Auto Fire Alarm,11/01/2015 05:27:00 PM +0000,47.651349,-122.349934,"(47.651349, -122.349934)",F150125494
1501 Nw 56th St,Auto Fire Alarm,11/01/2015 05:09:00 PM +0000,47.669442,-122.376214,"(47.669442, -122.376214)",F150125489
4555 Roosevelt Way Ne,Auto Fire Alarm,11/01/2015 04:05:00 PM +0000,47.661775,-122.317464,"(47.661775, -122.317464)",F150125476
2500 Ne 54th St,Auto Fire Alarm,11/01/2015 12:26:00 PM +0000,47.667978,-122.300616,"(47.667978, -122.300616)",F150125448
Broadway / E Pine St,Auto Fire Alarm,11/01/2015 10:56:00 AM +0000,47.615235,-122.320799,"(47.615235, -122.320799)",F150125427
815 E Pine St,Auto Fire Alarm,11/01/2015 10:51:00 AM +0000,47.615227,-122.321926,"(47.615227, -122.321926)",F150125424
105 Pike St,Auto Fire Alarm,11/01/2015 08:34:00 AM +0000,47.608845,-122.339956,"(47.608845, -122.339956)",F150125364
130 Harvard Av E,Auto Fire Alarm,11/01/2015 08:16:00 AM +0000,47.619078,-122.322193,"(47.619078, -122.322193)",F150125353
109 Yesler Way,Auto Fire Alarm,11/01/2015 05:41:00 AM +0000,47.601722,-122.334074,"(47.601722, -122.334074)",F150125294
4637 21st Av Ne,Auto Fire Alarm,11/01/2015 05:33:00 AM +0000,47.662505,-122.305465,"(47.662505, -122.305465)",F150125291
1135 Ne Campus Pkwy,Auto Fire Alarm,11/01/2015 05:25:00 AM +0000,47.656241,-122.316305,"(47.656241, -122.316305)",F150125289
1017 Terrace St,Auto Fire Alarm,11/01/2015 04:28:00 AM +0000,47.604671,-122.322144,"(47.604671, -122.322144)",F150125271
1807 E Hamlin St,Auto Fire Alarm,11/01/2015 03:56:00 AM +0000,47.645569,-122.308759,"(47.645569, -122.308759)",F150125266
317 Marion St,Auto Fire Alarm,11/01/2015 02:38:00 AM +0000,47.604991,-122.333174,"(47.604991, -122.333174)",F150125242
7299 Perimeter Rd S,Auto Fire Alarm,11/01/2015 02:09:00 AM +0000,47.53711,-122.302614,"(47.53711, -122.302614)",F150125235
515 Harvard Av E,Auto Fire Alarm,11/01/2015 01:00:00 AM +0000,47.623296,-122.322005,"(47.623296, -122.322005)",F150125217
509 Ne Northlake Way,Auto Fire Alarm,10/31/2015 11:57:00 PM +0000,47.653995,-122.323414,"(47.653995, -122.323414)",F150125203
4300 Aurora Av N,Auto Fire Alarm,10/31/2015 06:22:00 PM +0000,47.659567,-122.347197,"(47.659567, -122.347197)",F150125122
4058 Rainier Av S,Auto Fire Alarm,10/31/2015 05:48:00 PM +0000,47.566837,-122.288938,"(47.566837, -122.288938)",F150125107
8504 Wallingford Av N,Auto Fire Alarm,10/31/2015 05:16:00 PM +0000,47.690519,-122.33644,"(47.690519, -122.33644)",F150125096
1101 Pike St,Auto Fire Alarm,10/31/2015 04:29:00 PM +0000,47.613471,-122.328902,"(47.613471, -122.328902)",F150125083
4300 Aurora Av N,Auto Fire Alarm,10/31/2015 03:57:00 PM +0000,47.659567,-122.347197,"(47.659567, -122.347197)",F150125076
4003 Airport Way S,Auto Fire Alarm,10/31/2015 01:01:00 PM +0000,47.568046,-122.322673,"(47.568046, -122.322673)",F150125058
2026 Boyer Av E,Auto Fire Alarm,10/31/2015 12:08:00 PM +0000,47.637298,-122.305944,"(47.637298, -122.305944)",F150125052
909 5th Av,Auto Fire Alarm,10/31/2015 11:48:00 AM +0000,47.605897,-122.331199,"(47.605897, -122.331199)",F150125049
714 E Pike St,Auto Fire Alarm,10/31/2015 09:02:00 AM +0000,47.614065,-122.323349,"(47.614065, -122.323349)",F150125016
4703 21st Av Ne,Auto Fire Alarm,10/31/2015 08:25:00 AM +0000,47.663087,-122.305462,"(47.663087, -122.305462)",F150124993
1401 3rd Av,Auto Fire Alarm,10/31/2015 07:51:00 AM +0000,47.608756,-122.336885,"(47.608756, -122.336885)",F150124987
2456 Alki Av Sw,Auto Fire Alarm,10/31/2015 06:42:00 AM +0000,47.581665,-122.404305,"(47.581665, -122.404305)",F150124957
2452 Alki Av Sw,Auto Fire Alarm,10/31/2015 06:42:00 AM +0000,47.581702,-122.40422,"(47.581702, -122.40422)",F150124956
4710 University Way Ne,Auto Fire Alarm,10/31/2015 05:42:00 AM +0000,47.663147,-122.313101,"(47.663147, -122.313101)",F150124942
801 Broadway,Auto Fire Alarm,10/31/2015 03:40:00 AM +0000,47.609242,-122.320757,"(47.609242, -122.320757)",F150124910
2535 34th Av W,Auto Fire Alarm,10/31/2015 02:45:00 AM +0000,47.64187,-122.400978,"(47.64187, -122.400978)",F150124897
5950 Delridge Way Sw,Auto Fire Alarm,10/31/2015 01:29:00 AM +0000,47.549608,-122.363016,"(47.549608, -122.363016)",F150124875
5398 Russell Av Nw,Auto Fire Alarm,10/31/2015 01:11:00 AM +0000,47.667834,-122.382118,"(47.667834, -122.382118)",F150124863
4019 21st Av W,Auto Fire Alarm,10/30/2015 10:17:00 PM +0000,47.655813,-122.383387,"(47.655813, -122.383387)",F150124793
1502 E Yesler Way,Auto Fire Alarm,10/30/2015 10:17:00 PM +0000,47.601686,-122.31285,"(47.601686, -122.31285)",F150124794
2301 3rd Av,Auto Fire Alarm,10/30/2015 10:11:00 PM +0000,47.614705,-122.344794,"(47.614705, -122.344794)",F150124792
199 E Blaine St,Auto Fire Alarm,10/30/2015 09:32:00 PM +0000,47.634866,-122.325216,"(47.634866, -122.325216)",F150124783
4003 Airport Way S,Auto Fire Alarm,10/30/2015 08:38:00 PM +0000,47.568046,-122.322673,"(47.568046, -122.322673)",F150124765
2203 Airport Way S,Auto Fire Alarm,10/30/2015 08:36:00 PM +0000,47.5837,-122.321395,"(47.5837, -122.321395)",F150124763
101 Taylor Av N,Auto Fire Alarm,10/30/2015 08:23:00 PM +0000,47.618566,-122.346316,"(47.618566, -122.346316)",F150124753
2015 1st Av,Auto Fire Alarm,10/30/2015 06:55:00 PM +0000,47.611178,-122.342798,"(47.611178, -122.342798)",F150124713
4746 11th Av Ne,Auto Fire Alarm,10/30/2015 03:14:00 PM +0000,47.663386,-122.316355,"(47.663386, -122.316355)",F150124597
5954 High Point Dr Sw,Auto Fire Alarm,10/30/2015 12:45:00 PM +0000,47.547506,-122.369066,"(47.547506, -122.369066)",F150124560
4715 42nd Av Sw,Auto Fire Alarm,10/30/2015 05:39:00 AM +0000,47.560828,-122.385465,"(47.560828, -122.385465)",F150124506
3535 27th Pl W,Auto Fire Alarm,10/30/2015 03:44:00 AM +0000,47.652522,-122.390547,"(47.652522, -122.390547)",F150124472
11030 5th Av Ne,Auto Fire Alarm,10/30/2015 02:39:00 AM +0000,47.709488,-122.323301,"(47.709488, -122.323301)",F150124444
2510 Western Av,Auto Fire Alarm,10/30/2015 02:21:00 AM +0000,47.614082,-122.349692,"(47.614082, -122.349692)",F150124435
4212 35th Av W,Auto Fire Alarm,10/30/2015 02:03:00 AM +0000,47.658154,-122.402345,"(47.658154, -122.402345)",F150124421
0 Sb Sr99 At Battery St Tunnel,Auto Fire Alarm,10/30/2015 02:03:00 AM +0000,47.618721,-122.343734,"(47.618721, -122.343734)",F150124422
1407 2nd Av W,Auto Fire Alarm,10/30/2015 01:14:00 AM +0000,47.631378,-122.359203,"(47.631378, -122.359203)",F150124407
4738 2nd Av Ne,Auto Fire Alarm,10/29/2015 11:26:00 PM +0000,47.663406,-122.327221,"(47.663406, -122.327221)",F150124357
6111 12th Av S,Auto Fire Alarm,10/29/2015 11:01:00 PM +0000,47.548591,-122.317317,"(47.548591, -122.317317)",F150124348
2428 Nw Market St,Auto Fire Alarm,10/29/2015 10:48:00 PM +0000,47.668677,-122.387926,"(47.668677, -122.387926)",F150124344
10241 California Av Sw,Auto Fire Alarm,10/29/2015 10:13:00 PM +0000,47.511675,-122.387229,"(47.511675, -122.387229)",F150124325
1220 E Spring St,Auto Fire Alarm,10/29/2015 10:01:00 PM +0000,47.611562,-122.316504,"(47.611562, -122.316504)",F150124321
230 Broadway E,Auto Fire Alarm,10/29/2015 08:38:00 PM +0000,47.620254,-122.320879,"(47.620254, -122.320879)",F150124294
4502 Sw Wildwood Pl,Auto Fire Alarm,10/29/2015 08:34:00 PM +0000,47.52079,-122.390232,"(47.52079, -122.390232)",F150124293
1201 Terry Av,Auto Fire Alarm,10/29/2015 08:20:00 PM +0000,47.610301,-122.327555,"(47.610301, -122.327555)",F150124286
12702 15th Av Ne,Auto Fire Alarm,10/29/2015 08:01:00 PM +0000,47.720887,-122.312672,"(47.720887, -122.312672)",F150124274
1705 Ne Pacific St,Auto Fire Alarm,10/29/2015 07:00:00 PM +0000,47.65204,-122.310573,"(47.65204, -122.310573)",F150124248
2801 1st Av,Auto Fire Alarm,10/29/2015 06:53:00 PM +0000,47.616354,-122.35155,"(47.616354, -122.35155)",F150124246
312 2nd Av W,Auto Fire Alarm,10/29/2015 05:59:00 PM +0000,47.621082,-122.359348,"(47.621082, -122.359348)",F150124232
6001 24th Av Nw,Auto Fire Alarm,10/29/2015 05:45:00 PM +0000,47.672374,-122.387587,"(47.672374, -122.387587)",F150124224
811 Maynard Av S,Auto Fire Alarm,10/29/2015 05:32:00 PM +0000,47.595741,-122.325068,"(47.595741, -122.325068)",F150124216
3100 Airport Way S,Auto Fire Alarm,10/29/2015 05:17:00 PM +0000,47.576894,-122.3214,"(47.576894, -122.3214)",F150124212
116 Fairview Av N,Auto Fire Alarm,10/29/2015 04:26:00 PM +0000,47.618693,-122.334256,"(47.618693, -122.334256)",F150124197
500 17th Av,Auto Fire Alarm,10/29/2015 04:18:00 PM +0000,47.606176,-122.310249,"(47.606176, -122.310249)",F150124193
400 S Washington St,Auto Fire Alarm,10/29/2015 03:21:00 PM +0000,47.600875,-122.328963,"(47.600875, -122.328963)",F150124174
500 17th Av,Auto Fire Alarm,10/29/2015 03:20:00 PM +0000,47.606176,-122.310249,"(47.606176, -122.310249)",F150124172
401 Broadway  E,Auto Fire Alarm,10/29/2015 03:01:00 PM +0000,47.621988,-122.320906,"(47.621988, -122.320906)",F150124167
1012 Sw Trenton St,Auto Fire Alarm,10/29/2015 02:56:00 PM +0000,47.524654,-122.348153,"(47.524654, -122.348153)",F150124165
3745 15th Av Ne,Auto Fire Alarm,10/29/2015 02:15:00 PM +0000,47.652238,-122.313301,"(47.652238, -122.313301)",F150124152
1st Av S / S Atlantic St,Auto Fire Alarm,10/29/2015 01:53:00 PM +0000,47.590312,-122.334195,"(47.590312, -122.334195)",F150124147
4422 Francis Av N,Auto Fire Alarm,10/29/2015 10:03:00 AM +0000,47.660472,-122.353322,"(47.660472, -122.353322)",F150124123
2323 Airport Way S,Auto Fire Alarm,10/28/2015 11:58:00 PM +0000,47.582745,-122.321396,"(47.582745, -122.321396)",F150123976
4800 Sand Point Way Ne,Auto Fire Alarm,10/28/2015 11:55:00 PM +0000,47.664393,-122.283353,"(47.664393, -122.283353)",F150123974
4500 40th Av Ne,Auto Fire Alarm,10/28/2015 11:54:00 PM +0000,47.660871,-122.284752,"(47.660871, -122.284752)",F150123973
1600 E John St,Auto Fire Alarm,10/28/2015 09:40:00 PM +0000,47.619677,-122.311397,"(47.619677, -122.311397)",F150123924
321 Mercer St,Auto Fire Alarm,10/28/2015 08:21:00 PM +0000,47.624569,-122.350938,"(47.624569, -122.350938)",F150123893
1900 5th Av,Auto Fire Alarm,10/28/2015 08:10:00 PM +0000,47.612958,-122.337873,"(47.612958, -122.337873)",F150123889
2201 3rd Av,Auto Fire Alarm,10/28/2015 07:40:00 PM +0000,47.613936,-122.343494,"(47.613936, -122.343494)",F150123881
500 17th Av,Auto Fire Alarm,10/28/2015 07:04:00 PM +0000,47.606176,-122.310249,"(47.606176, -122.310249)",F150123864
3515 Woodland Park Av N,Auto Fire Alarm,10/28/2015 04:59:00 PM +0000,47.649775,-122.344031,"(47.649775, -122.344031)",F150123818
11512 Aurora Av N,Auto Fire Alarm,10/28/2015 04:37:00 PM +0000,47.712456,-122.344816,"(47.712456, -122.344816)",F150123812
1050 Howell St,Auto Fire Alarm,10/28/2015 12:52:00 PM +0000,47.615837,-122.331853,"(47.615837, -122.331853)",F150123758
925 Seneca St,Auto Fire Alarm,10/28/2015 07:26:00 AM +0000,47.609955,-122.328383,"(47.609955, -122.328383)",F150123721
622 Broadway  E,Auto Fire Alarm,10/28/2015 05:33:00 AM +0000,47.624575,-122.320938,"(47.624575, -122.320938)",F150123696
13300 Stone Av N,Auto Fire Alarm,10/28/2015 04:28:00 AM +0000,47.725512,-122.342299,"(47.725512, -122.342299)",F150123678
600 Stewart St,Auto Fire Alarm,10/28/2015 03:43:00 AM +0000,47.613622,-122.337015,"(47.613622, -122.337015)",F150123669
11512 Aurora Av N,Auto Fire Alarm,10/28/2015 03:41:00 AM +0000,47.712456,-122.344816,"(47.712456, -122.344816)",F150123666
1035 Ne Campus Pkwy,Auto Fire Alarm,10/28/2015 01:20:00 AM +0000,47.65602,-122.317458,"(47.65602, -122.317458)",F150123617
1901 California Av Sw,Auto Fire Alarm,10/28/2015 01:15:00 AM +0000,47.586762,-122.386321,"(47.586762, -122.386321)",F150123613
2025 14th Av S,Auto Fire Alarm,10/28/2015 01:12:00 AM +0000,47.585284,-122.314678,"(47.585284, -122.314678)",F150123612
7210 Roosevelt Way Ne,Auto Fire Alarm,10/27/2015 08:39:00 PM +0000,47.680926,-122.317444,"(47.680926, -122.317444)",F150123509
103 BELLEVUE AV E,Auto Fire Alarm,10/27/2015 06:38:00 PM +0000,47.61857,-122.326725,"(47.61857, -122.326725)",F150123472
1704 Ne Columbia Rd,Auto Fire Alarm,10/27/2015 06:09:00 PM +0000,47.650266,-122.310514,"(47.650266, -122.310514)",F150123463
1011 S Weller St,Auto Fire Alarm,10/27/2015 05:03:00 PM +0000,47.597509,-122.319511,"(47.597509, -122.319511)",F150123445
3003 Ne 75th St,Auto Fire Alarm,10/27/2015 04:57:00 PM +0000,47.683048,-122.295852,"(47.683048, -122.295852)",F150123441
1008 Western Av,Auto Fire Alarm,10/27/2015 11:37:00 AM +0000,47.604281,-122.337396,"(47.604281, -122.337396)",F150123384
5915 Delridge Way Sw,Auto Fire Alarm,10/27/2015 04:08:00 AM +0000,47.549959,-122.363012,"(47.549959, -122.363012)",F150123315
5601 University Way Ne,Auto Fire Alarm,10/27/2015 03:18:00 AM +0000,47.669442,-122.313024,"(47.669442, -122.313024)",F150123301
914 E Jefferson St,Auto Fire Alarm,10/27/2015 01:16:00 AM +0000,47.606212,-122.320559,"(47.606212, -122.320559)",F150123253
400 23rd Av,Auto Fire Alarm,10/27/2015 12:17:00 AM +0000,47.605147,-122.30279,"(47.605147, -122.30279)",F150123232
3027 17th Av W,Auto Fire Alarm,10/26/2015 11:17:00 PM +0000,47.64756,-122.37887,"(47.64756, -122.37887)",F150123215
113 23rd Av S,Auto Fire Alarm,10/26/2015 11:00:00 PM +0000,47.601649,-122.302324,"(47.601649, -122.302324)",F150123209
2524 16th Av S,Auto Fire Alarm,10/26/2015 10:59:00 PM +0000,47.580822,-122.312101,"(47.580822, -122.312101)",F150123208
6421 15th Av Nw,Auto Fire Alarm,10/26/2015 10:48:00 PM +0000,47.675427,-122.376211,"(47.675427, -122.376211)",F150123203
400 Fairview Av N,Auto Fire Alarm,10/26/2015 10:06:00 PM +0000,47.622,-122.334274,"(47.622, -122.334274)",F150123186
6361 1st Av S,Auto Fire Alarm,10/26/2015 09:42:00 PM +0000,47.545393,-122.33447,"(47.545393, -122.33447)",F150123176
431 Nw 100th Pl,Auto Fire Alarm,10/26/2015 08:17:00 PM +0000,47.702746,-122.363403,"(47.702746, -122.363403)",F150123139
