Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
7303 12th Av Sw,Automatic Fire Alarm Resd,10/04/2015 11:52:00 PM +0000,47.537266,-122.350457,"(47.537266, -122.350457)",F150114187
1111 E Howell St,Automatic Fire Alarm Resd,10/04/2015 11:46:00 PM +0000,47.617592,-122.31805,"(47.617592, -122.31805)",F150114183
4851 S Chicago St,Automatic Fire Alarm Resd,10/04/2015 11:21:00 PM +0000,47.532626,-122.272194,"(47.532626, -122.272194)",F150114177
9917 59th Av S,Automatic Fire Alarm Resd,10/03/2015 05:19:00 PM +0000,47.512027,-122.259403,"(47.512027, -122.259403)",F150113603
1611 N 49th St,Automatic Fire Alarm Resd,10/03/2015 03:25:00 AM +0000,47.664292,-122.338969,"(47.664292, -122.338969)",F150113408
3816 Ne 86th St,Automatic Fire Alarm Resd,10/03/2015 02:54:00 AM +0000,47.690917,-122.287798,"(47.690917, -122.287798)",F150113401
7923 4th Av Sw,Automatic Fire Alarm Resd,10/03/2015 12:13:00 AM +0000,47.531003,-122.340988,"(47.531003, -122.340988)",F150113335
107 Dorffel Dr E,Automatic Fire Alarm Resd,10/02/2015 11:11:00 PM +0000,47.617822,-122.283169,"(47.617822, -122.283169)",F150113306
4104 26th Av Sw,Automatic Fire Alarm Resd,10/02/2015 06:46:00 PM +0000,47.56652,-122.365456,"(47.56652, -122.365456)",F150113215
11530 Evanston Av N,Automatic Fire Alarm Resd,10/02/2015 05:14:00 PM +0000,47.712602,-122.351535,"(47.712602, -122.351535)",F150113183
2212 Federal Av E,Automatic Fire Alarm Resd,10/01/2015 10:04:00 PM +0000,47.638529,-122.319016,"(47.638529, -122.319016)",F150112886
2628 Nw Esplanade,Automatic Fire Alarm Resd,10/01/2015 09:14:00 PM +0000,47.701256,-122.391158,"(47.701256, -122.391158)",F150112860
606 Lee St,Automatic Fire Alarm Resd,10/01/2015 02:47:00 AM +0000,47.631409,-122.344911,"(47.631409, -122.344911)",F150112534
3214 Ne 118th St,Automatic Fire Alarm Resd,10/01/2015 02:30:00 AM +0000,47.714157,-122.293976,"(47.714157, -122.293976)",F150112532
5307 28th Av S,Automatic Fire Alarm Resd,10/01/2015 01:13:00 AM +0000,47.554435,-122.29687,"(47.554435, -122.29687)",F150112500
9727 45th Av Sw,Automatic Fire Alarm Resd,10/01/2015 12:58:00 AM +0000,47.516732,-122.390032,"(47.516732, -122.390032)",F150112494
3823 Ne 91st St,Automatic Fire Alarm Resd,10/01/2015 12:38:00 AM +0000,47.694532,-122.287641,"(47.694532, -122.287641)",F150112488
6530 21st Av Nw,Automatic Fire Alarm Resd,09/30/2015 08:25:00 PM +0000,47.676231,-122.383212,"(47.676231, -122.383212)",F150112399
1100 E Newton St,Automatic Fire Alarm Resd,09/30/2015 04:14:00 AM +0000,47.637244,-122.317971,"(47.637244, -122.317971)",F150112153
3902 S Thistle St,Automatic Fire Alarm Resd,09/30/2015 04:08:00 AM +0000,47.52787,-122.283649,"(47.52787, -122.283649)",F150112150
2551 28th Av W,Automatic Fire Alarm Resd,09/30/2015 02:40:00 AM +0000,47.64231,-122.392965,"(47.64231, -122.392965)",F150112128
6040 Palatine Av N,Automatic Fire Alarm Resd,09/30/2015 01:24:00 AM +0000,47.672684,-122.356428,"(47.672684, -122.356428)",F150112097
12520 9th Av Nw,Automatic Fire Alarm Resd,09/29/2015 08:17:00 PM +0000,47.719852,-122.367719,"(47.719852, -122.367719)",F150111990
8209 35th Av Ne,Automatic Fire Alarm Resd,09/29/2015 04:17:00 PM +0000,47.688179,-122.290647,"(47.688179, -122.290647)",F150111914
1415 E Roy St,Automatic Fire Alarm Resd,09/29/2015 01:08:00 AM +0000,47.625275,-122.314299,"(47.625275, -122.314299)",F150111702
319 Nw 113th Pl,Automatic Fire Alarm Resd,09/28/2015 09:40:00 AM +0000,47.711564,-122.361476,"(47.711564, -122.361476)",F150111418
1516 30th Av S,Automatic Fire Alarm Resd,09/28/2015 03:02:00 AM +0000,47.589434,-122.293541,"(47.589434, -122.293541)",F150111337
7739 19th Av Nw,Automatic Fire Alarm Resd,09/28/2015 12:35:00 AM +0000,47.685256,-122.38108,"(47.685256, -122.38108)",F150111286
10637 60th Av S,Automatic Fire Alarm Resd,09/27/2015 09:51:00 PM +0000,47.505463,-122.258318,"(47.505463, -122.258318)",F150111233
1291 Nw Elford Dr,Automatic Fire Alarm Resd,09/27/2015 03:40:00 PM +0000,47.729582,-122.371373,"(47.729582, -122.371373)",F150111115
730 16th Av E,Automatic Fire Alarm Resd,09/26/2015 06:23:00 PM +0000,47.625491,-122.311306,"(47.625491, -122.311306)",F150110749
2418 West Viewmont Way W,Automatic Fire Alarm Resd,09/26/2015 04:36:00 PM +0000,47.640724,-122.409626,"(47.640724, -122.409626)",F150110712
5529 40th Av Ne,Automatic Fire Alarm Resd,09/26/2015 02:07:00 PM +0000,47.668781,-122.284826,"(47.668781, -122.284826)",F150110671
3959 Ne Surber Dr,Automatic Fire Alarm Resd,09/25/2015 03:37:00 PM +0000,47.65575,-122.283957,"(47.65575, -122.283957)",F150110306
4712 Sw Hinds St,Automatic Fire Alarm Resd,09/25/2015 03:37:00 AM +0000,47.573875,-122.392221,"(47.573875, -122.392221)",F150110161
9511 27th Av Ne,Automatic Fire Alarm Resd,09/25/2015 01:48:00 AM +0000,47.697613,-122.298787,"(47.697613, -122.298787)",F150110118
141 Euclid Av,Automatic Fire Alarm Resd,09/25/2015 12:31:00 AM +0000,47.602773,-122.288452,"(47.602773, -122.288452)",F150110097
2511 Everett Av E,Automatic Fire Alarm Resd,09/24/2015 04:05:00 AM +0000,47.641715,-122.314383,"(47.641715, -122.314383)",F150109633
5250 45th Av Sw,Automatic Fire Alarm Resd,09/24/2015 12:52:00 AM +0000,47.555284,-122.38973,"(47.555284, -122.38973)",F150109563
3808 48th Av Ne,Automatic Fire Alarm Resd,09/23/2015 05:45:00 PM +0000,47.656058,-122.275728,"(47.656058, -122.275728)",F150109399
11940 Riviera Pl Ne,Automatic Fire Alarm Resd,09/23/2015 02:05:00 PM +0000,47.718499,-122.279004,"(47.718499, -122.279004)",F150109332
3305 S Juneau St,Automatic Fire Alarm Resd,09/23/2015 08:48:00 AM +0000,47.549788,-122.290487,"(47.549788, -122.290487)",F150109295
814 E Blaine St,Automatic Fire Alarm Resd,09/22/2015 11:35:00 PM +0000,47.635007,-122.322217,"(47.635007, -122.322217)",F150109122
5609 Sw Manning St,Automatic Fire Alarm Resd,09/22/2015 09:53:00 PM +0000,47.571884,-122.404804,"(47.571884, -122.404804)",F150109082
3706 E Highland Dr,Automatic Fire Alarm Resd,09/22/2015 09:20:00 PM +0000,47.629774,-122.285389,"(47.629774, -122.285389)",F150109075
7002 58th Av Ne,Automatic Fire Alarm Resd,09/22/2015 05:43:00 AM +0000,47.679404,-122.265707,"(47.679404, -122.265707)",F150108852
458 N 42nd St,Automatic Fire Alarm Resd,09/22/2015 05:17:00 AM +0000,47.657744,-122.352928,"(47.657744, -122.352928)",F150108844
161 23rd Av,Automatic Fire Alarm Resd,09/22/2015 04:23:00 AM +0000,47.602843,-122.302434,"(47.602843, -122.302434)",F150108835
4942 Beacon Av S,Automatic Fire Alarm Resd,09/22/2015 01:21:00 AM +0000,47.557349,-122.303671,"(47.557349, -122.303671)",F150108777
5028 28th Av S,Automatic Fire Alarm Resd,09/21/2015 10:49:00 PM +0000,47.556401,-122.296847,"(47.556401, -122.296847)",F150108717
3618 40th Av W,Automatic Fire Alarm Resd,09/21/2015 09:59:00 PM +0000,47.652593,-122.407885,"(47.652593, -122.407885)",F150108695
3618 40th Av W,Automatic Fire Alarm Resd,09/21/2015 09:53:00 PM +0000,47.652593,-122.407885,"(47.652593, -122.407885)",F150108691
523 M L King Jr Way S,Automatic Fire Alarm Resd,09/21/2015 07:20:00 PM +0000,47.597904,-122.297454,"(47.597904, -122.297454)",F150108633
1918 Ne 107th St,Automatic Fire Alarm Resd,09/21/2015 05:53:00 AM +0000,47.706656,-122.307739,"(47.706656, -122.307739)",F150108480
3646 35th Av W,Automatic Fire Alarm Resd,09/21/2015 03:33:00 AM +0000,47.652655,-122.40228,"(47.652655, -122.40228)",F150108434
9401 10th Av Sw,Automatic Fire Alarm Resd,09/20/2015 06:51:00 PM +0000,47.519127,-122.347981,"(47.519127, -122.347981)",F150108276
1701 Ne 80th St,Automatic Fire Alarm Resd,09/20/2015 03:39:00 AM +0000,47.686676,-122.30999,"(47.686676, -122.30999)",F150108045
1901 Ne Naomi Pl,Automatic Fire Alarm Resd,09/20/2015 02:48:00 AM +0000,47.673874,-122.307624,"(47.673874, -122.307624)",F150108024
606 Lee St,Automatic Fire Alarm Resd,09/19/2015 10:07:00 PM +0000,47.631409,-122.344911,"(47.631409, -122.344911)",F150107928
2318 19th Av E,Automatic Fire Alarm Resd,09/19/2015 09:37:00 PM +0000,47.639676,-122.307263,"(47.639676, -122.307263)",F150107915
10541 Interlake Av N,Automatic Fire Alarm Resd,09/19/2015 08:40:00 PM +0000,47.70542,-122.340654,"(47.70542, -122.340654)",F150107897
10432 42nd Av Sw,Automatic Fire Alarm Resd,09/19/2015 04:15:00 PM +0000,47.509776,-122.38575,"(47.509776, -122.38575)",F150107818
6848 17th Av Ne,Automatic Fire Alarm Resd,09/19/2015 09:22:00 AM +0000,47.678041,-122.309833,"(47.678041, -122.309833)",F150107750
4806 25th Av Sw,Automatic Fire Alarm Resd,09/19/2015 04:06:00 AM +0000,47.559228,-122.364233,"(47.559228, -122.364233)",F150107659
8045 36th Av Ne,Automatic Fire Alarm Resd,09/19/2015 02:58:00 AM +0000,47.687068,-122.289555,"(47.687068, -122.289555)",F150107634
2009 Nob Hill Av N,Automatic Fire Alarm Resd,09/19/2015 02:14:00 AM +0000,47.636628,-122.35074,"(47.636628, -122.35074)",F150107611
1618 Ne 80th St,Automatic Fire Alarm Resd,09/18/2015 10:39:00 PM +0000,47.686676,-122.310881,"(47.686676, -122.310881)",F150107525
6147 S Keppler St,Automatic Fire Alarm Resd,09/18/2015 09:13:00 PM +0000,47.516987,-122.255891,"(47.516987, -122.255891)",F150107499
4028 34th Av S,Automatic Fire Alarm Resd,09/18/2015 08:20:00 PM +0000,47.567218,-122.290958,"(47.567218, -122.290958)",F150107484
10721 4th Av Nw,Automatic Fire Alarm Resd,09/18/2015 04:16:00 AM +0000,47.706939,-122.361846,"(47.706939, -122.361846)",F150107221
6035 35th Av Sw,Automatic Fire Alarm Resd,09/18/2015 01:28:00 AM +0000,47.548162,-122.376373,"(47.548162, -122.376373)",F150107159
2202 29th Av S,Automatic Fire Alarm Resd,09/18/2015 12:02:00 AM +0000,47.583615,-122.295115,"(47.583615, -122.295115)",F150107117
1721 Ne 63rd St,Automatic Fire Alarm Resd,09/17/2015 07:06:00 PM +0000,47.674764,-122.309552,"(47.674764, -122.309552)",F150107012
3805 W Parkmont Pl,Automatic Fire Alarm Resd,09/17/2015 06:00:00 PM +0000,47.642053,-122.407305,"(47.642053, -122.407305)",F150106985
900 39th Av E,Automatic Fire Alarm Resd,09/17/2015 04:19:00 AM +0000,47.626867,-122.282629,"(47.626867, -122.282629)",F150106791
886 E Gwinn Pl,Automatic Fire Alarm Resd,09/17/2015 02:56:00 AM +0000,47.647823,-122.318404,"(47.647823, -122.318404)",F150106769
8325 44th Av S,Automatic Fire Alarm Resd,09/16/2015 11:53:00 PM +0000,47.528388,-122.278011,"(47.528388, -122.278011)",F150106700
516 1st Av W,Automatic Fire Alarm Resd,09/16/2015 05:48:00 PM +0000,47.623472,-122.358023,"(47.623472, -122.358023)",F150106573
886 E Gwinn Pl,Automatic Fire Alarm Resd,09/16/2015 02:29:00 PM +0000,47.647823,-122.318404,"(47.647823, -122.318404)",F150106506
10431 Marine View Dr Sw,Automatic Fire Alarm Resd,09/15/2015 09:42:00 PM +0000,47.509825,-122.38803,"(47.509825, -122.38803)",F150106257
1423 7th Av W,Automatic Fire Alarm Resd,09/15/2015 12:31:00 AM +0000,47.631507,-122.366469,"(47.631507, -122.366469)",F150105969
3227 Magnolia Blvd W,Automatic Fire Alarm Resd,09/14/2015 11:43:00 PM +0000,47.648858,-122.414217,"(47.648858, -122.414217)",F150105952
2913 10th Pl W,Automatic Fire Alarm Resd,09/14/2015 08:35:00 PM +0000,47.645976,-122.370448,"(47.645976, -122.370448)",F150105886
7350 Mary Av Nw,Automatic Fire Alarm Resd,09/14/2015 07:28:00 PM +0000,47.681874,-122.37572,"(47.681874, -122.37572)",F150105860
11530 Evanston Av N,Automatic Fire Alarm Resd,09/14/2015 07:26:00 PM +0000,47.712602,-122.351535,"(47.712602, -122.351535)",F150105858
4028 34th Av S,Automatic Fire Alarm Resd,09/14/2015 04:19:00 PM +0000,47.567218,-122.290958,"(47.567218, -122.290958)",F150105787
5506 Ne 70th St,Automatic Fire Alarm Resd,09/14/2015 02:43:00 PM +0000,47.679388,-122.268907,"(47.679388, -122.268907)",F150105760
4731 18th Av Ne,Automatic Fire Alarm Resd,09/14/2015 02:14:00 PM +0000,47.66324,-122.308351,"(47.66324, -122.308351)",F150105755
4312 Sw Henderson St,Automatic Fire Alarm Resd,09/14/2015 12:36:00 PM +0000,47.523476,-122.388006,"(47.523476, -122.388006)",F150105732
6005 Fremont Av N,Automatic Fire Alarm Resd,09/14/2015 12:35:00 PM +0000,47.672475,-122.349955,"(47.672475, -122.349955)",F150105730
10460 57th Av S,Automatic Fire Alarm Resd,09/14/2015 01:20:00 AM +0000,47.507589,-122.261267,"(47.507589, -122.261267)",F150105585
4212 Wallingford Av N,Automatic Fire Alarm Resd,09/13/2015 11:22:00 PM +0000,47.658116,-122.336223,"(47.658116, -122.336223)",F150105544
5018 Ne 41st St,Automatic Fire Alarm Resd,09/13/2015 01:21:00 PM +0000,47.658389,-122.273884,"(47.658389, -122.273884)",F150105366
7041 23rd Av Ne,Automatic Fire Alarm Resd,09/13/2015 07:42:00 AM +0000,47.679654,-122.302826,"(47.679654, -122.302826)",F150105290
6757 35th Av Sw,Automatic Fire Alarm Resd,09/13/2015 07:27:00 AM +0000,47.541802,-122.376513,"(47.541802, -122.376513)",F150105282
1138 22nd Av E,Automatic Fire Alarm Resd,09/13/2015 12:21:00 AM +0000,47.629386,-122.303542,"(47.629386, -122.303542)",F150105123
205 Nw 105th St,Automatic Fire Alarm Resd,09/13/2015 12:01:00 AM +0000,47.705113,-122.359491,"(47.705113, -122.359491)",F150105119
7312 57th Av Ne,Automatic Fire Alarm Resd,09/12/2015 10:25:00 PM +0000,47.681374,-122.267015,"(47.681374, -122.267015)",F150105086
328 26th Av,Automatic Fire Alarm Resd,09/12/2015 07:03:00 PM +0000,47.604552,-122.298902,"(47.604552, -122.298902)",F150105010
1618 30th Av W,Automatic Fire Alarm Resd,09/12/2015 05:24:00 PM +0000,47.633884,-122.395715,"(47.633884, -122.395715)",F150104977
8211 Roosevelt Way Ne,Automatic Fire Alarm Resd,09/12/2015 11:16:00 AM +0000,47.688551,-122.317585,"(47.688551, -122.317585)",F150104897
8315 48th Av S,Automatic Fire Alarm Resd,09/12/2015 09:06:00 AM +0000,47.528953,-122.272737,"(47.528953, -122.272737)",F150104872
7540 58th Av Ne,Automatic Fire Alarm Resd,09/12/2015 01:25:00 AM +0000,47.683289,-122.266301,"(47.683289, -122.266301)",F150104744
4504 18th Av Ne,Automatic Fire Alarm Resd,09/10/2015 10:16:00 PM +0000,47.661286,-122.308381,"(47.661286, -122.308381)",F150104219
3834 Ne 123rd St,Automatic Fire Alarm Resd,09/10/2015 06:00:00 PM +0000,47.717347,-122.286959,"(47.717347, -122.286959)",F150104121
829 16th Av,Automatic Fire Alarm Resd,09/10/2015 05:25:00 PM +0000,47.60954,-122.311531,"(47.60954, -122.311531)",F150104104
6775 Beach Dr Sw,Automatic Fire Alarm Resd,09/10/2015 03:09:00 PM +0000,47.542474,-122.396388,"(47.542474, -122.396388)",F150104064
8400 37th Av S,Automatic Fire Alarm Resd,09/09/2015 08:29:00 PM +0000,47.527879,-122.285957,"(47.527879, -122.285957)",F150103810
5600 Ann Arbor Av Ne,Automatic Fire Alarm Resd,09/09/2015 06:01:00 PM +0000,47.669951,-122.274605,"(47.669951, -122.274605)",F150103758
6527 Sylvan Way Sw,Automatic Fire Alarm Resd,09/09/2015 04:27:00 PM +0000,47.544113,-122.371356,"(47.544113, -122.371356)",F150103731
615 20th Av,Automatic Fire Alarm Resd,09/09/2015 03:14:00 PM +0000,47.607293,-122.306324,"(47.607293, -122.306324)",F150103699
1524 Mcgilvra Blvd E,Automatic Fire Alarm Resd,09/09/2015 12:40:00 PM +0000,47.632472,-122.28131,"(47.632472, -122.28131)",F150103668
524 Ne 97th St,Automatic Fire Alarm Resd,09/09/2015 02:01:00 AM +0000,47.699502,-122.322083,"(47.699502, -122.322083)",F150103500
1914 48th Av Sw,Automatic Fire Alarm Resd,09/09/2015 12:32:00 AM +0000,47.586769,-122.392846,"(47.586769, -122.392846)",F150103456
9351 Fauntleroy Way Sw,Automatic Fire Alarm Resd,09/08/2015 05:55:00 PM +0000,47.5193,-122.394179,"(47.5193, -122.394179)",F150103296
1321 N 45th St,Automatic Fire Alarm Resd,09/08/2015 03:24:00 PM +0000,47.661385,-122.341827,"(47.661385, -122.341827)",F150103254
3628 44th Av Sw,Automatic Fire Alarm Resd,09/08/2015 01:55:00 AM +0000,47.571772,-122.388102,"(47.571772, -122.388102)",F150103098
209 35th Av E,Automatic Fire Alarm Resd,09/08/2015 01:18:00 AM +0000,47.620416,-122.287975,"(47.620416, -122.287975)",F150103080
6040 36th Av Sw,Automatic Fire Alarm Resd,09/07/2015 10:13:00 PM +0000,47.548102,-122.377721,"(47.548102, -122.377721)",F150102999
10300 38th Av Ne,Automatic Fire Alarm Resd,09/07/2015 08:38:00 PM +0000,47.702945,-122.288062,"(47.702945, -122.288062)",F150102963
4014 Sw Holgate St,Automatic Fire Alarm Resd,09/07/2015 02:42:00 AM +0000,47.586756,-122.381912,"(47.586756, -122.381912)",F150102716
2307 Rosemont Pl W,Automatic Fire Alarm Resd,09/07/2015 02:34:00 AM +0000,47.639413,-122.406627,"(47.639413, -122.406627)",F150102714
2622 38th Av Sw,Automatic Fire Alarm Resd,09/07/2015 02:19:00 AM +0000,47.580756,-122.380219,"(47.580756, -122.380219)",F150102706
4215 S Holly St,Automatic Fire Alarm Resd,09/06/2015 10:21:00 PM +0000,47.542439,-122.280649,"(47.542439, -122.280649)",F150102654
1716 Arch Av Sw,Automatic Fire Alarm Resd,09/06/2015 08:56:00 PM +0000,47.587573,-122.381719,"(47.587573, -122.381719)",F150102625
9436 25th Av Sw,Automatic Fire Alarm Resd,09/06/2015 07:07:00 PM +0000,47.518861,-122.364558,"(47.518861, -122.364558)",F150102586
1717 S Bayview St,Automatic Fire Alarm Resd,09/06/2015 06:33:00 PM +0000,47.581002,-122.310435,"(47.581002, -122.310435)",F150102578
6715 34th Av Sw,Automatic Fire Alarm Resd,09/06/2015 04:56:00 PM +0000,47.542717,-122.375144,"(47.542717, -122.375144)",F150102559
4507 Cascadia Av S,Automatic Fire Alarm Resd,09/05/2015 06:23:00 PM +0000,47.562775,-122.282779,"(47.562775, -122.282779)",F150102140
8528 Dibble Av Nw,Automatic Fire Alarm Resd,09/05/2015 05:22:00 PM +0000,47.690844,-122.367268,"(47.690844, -122.367268)",F150102120
6307 50th Av Sw,Automatic Fire Alarm Resd,09/05/2015 04:29:00 PM +0000,47.546724,-122.395978,"(47.546724, -122.395978)",F150102104
8209 California Av Sw,Automatic Fire Alarm Resd,09/05/2015 05:15:00 AM +0000,47.530204,-122.387375,"(47.530204, -122.387375)",F150101979
2144 47th Av Ne,Automatic Fire Alarm Resd,09/05/2015 01:13:00 AM +0000,,,"(0, 0)",F150101898
9436 25th Av Sw,Automatic Fire Alarm Resd,09/04/2015 06:40:00 PM +0000,47.518861,-122.364558,"(47.518861, -122.364558)",F150101734
9436 25th Av Sw,Automatic Fire Alarm Resd,09/04/2015 05:03:00 PM +0000,47.518861,-122.364558,"(47.518861, -122.364558)",F150101689
8212 8th Av Ne,Automatic Fire Alarm Resd,09/04/2015 03:46:00 AM +0000,47.688298,-122.320276,"(47.688298, -122.320276)",F150101514
6201 9th Av Nw,Automatic Fire Alarm Resd,09/04/2015 01:42:00 AM +0000,47.67381,-122.368733,"(47.67381, -122.368733)",F150101467
9351 Fauntleroy Way Sw,Automatic Fire Alarm Resd,09/03/2015 03:38:00 PM +0000,47.5193,-122.394179,"(47.5193, -122.394179)",F150101273
8624 32nd Av Sw,Automatic Fire Alarm Resd,09/03/2015 05:06:00 AM +0000,47.526252,-122.373943,"(47.526252, -122.373943)",F150101191
4243 Palatine Av N,Automatic Fire Alarm Resd,09/03/2015 04:06:00 AM +0000,47.658501,-122.356118,"(47.658501, -122.356118)",F150101176
1076 25th Av E,Automatic Fire Alarm Resd,09/02/2015 10:43:00 PM +0000,47.628736,-122.300353,"(47.628736, -122.300353)",F150101056
645 Nw 137th St,Automatic Fire Alarm Resd,09/02/2015 06:41:00 PM +0000,47.728715,-122.364615,"(47.728715, -122.364615)",F150100951
9202 Evanston Av N,Automatic Fire Alarm Resd,09/02/2015 06:35:00 AM +0000,47.696022,-122.351255,"(47.696022, -122.351255)",F150100774
4038 25th Av S,Automatic Fire Alarm Resd,09/02/2015 02:05:00 AM +0000,47.567734,-122.300148,"(47.567734, -122.300148)",F150100710
9821 37th Av Sw,Automatic Fire Alarm Resd,09/02/2015 01:07:00 AM +0000,47.515413,-122.379304,"(47.515413, -122.379304)",F150100686
10849 32nd Av Sw,Automatic Fire Alarm Resd,09/01/2015 05:41:00 PM +0000,47.505954,-122.37346,"(47.505954, -122.37346)",F150100502
700 28th Av S,Automatic Fire Alarm Resd,09/01/2015 05:27:00 PM +0000,47.596712,-122.296314,"(47.596712, -122.296314)",F150100493
4542 S Lucile St,Automatic Fire Alarm Resd,09/01/2015 05:00:00 PM +0000,47.552651,-122.276256,"(47.552651, -122.276256)",F150100485
7521 Linden Av N,Automatic Fire Alarm Resd,09/01/2015 03:47:00 PM +0000,47.683457,-122.346557,"(47.683457, -122.346557)",F150100458
3828 42nd Av S,Automatic Fire Alarm Resd,09/01/2015 02:55:00 PM +0000,47.56946,-122.280736,"(47.56946, -122.280736)",F150100449
414 N 67th St,Automatic Fire Alarm Resd,08/31/2015 10:16:00 PM +0000,47.677821,-122.354113,"(47.677821, -122.354113)",F150100211
1861 Mcgilvra Blvd E,Automatic Fire Alarm Resd,08/31/2015 09:43:00 PM +0000,47.63527,-122.28083,"(47.63527, -122.28083)",F150100205
2302 32nd Av S,Automatic Fire Alarm Resd,08/31/2015 09:14:00 PM +0000,47.582499,-122.291924,"(47.582499, -122.291924)",F150100196
601 Nw Carkeek Park Rd,Automatic Fire Alarm Resd,08/31/2015 08:14:00 PM +0000,47.708758,-122.363705,"(47.708758, -122.363705)",F150100181
2302 32nd Av S,Automatic Fire Alarm Resd,08/31/2015 07:45:00 PM +0000,47.582499,-122.291924,"(47.582499, -122.291924)",F150100175
7102 55th Av S,Automatic Fire Alarm Resd,08/31/2015 04:05:00 AM +0000,47.53885,-122.264586,"(47.53885, -122.264586)",F150099920
